66	248	28
70	250	28
64	244	18
58	246	18
62	244	26
60	246	26
64	248	32
62	248	28
60	252	36
54	254	28
68	248	28
62	244	26
64	244	28
64	244	30
64	250	26
70	244	30
64	248	26
64	244	24
60	252	24
68	242	26
64	248	30
68	244	30
68	244	30
66	248	48
64	248	20
48	248	18
62	242	22
66	254	30
64	246	20
64	246	22
66	244	30
66	250	30
64	246	32
64	244	30
64	244	28
62	246	28
66	244	30
64	250	28
64	248	22
66	244	24
64	248	26
66	246	30
64	248	28
68	244	32
58	252	22
66	246	28
62	252	20
66	248	38
64	244	30
64	248	24
62	250	22
62	248	24
62	246	28
64	246	32
62	248	24
66	246	30
64	248	28
64	244	28
64	250	22
64	246	28
64	246	24
64	244	32
70	242	24
66	246	24
64	246	28
64	246	28
60	250	24
64	246	24
60	252	20
64	248	24
64	246	26
60	252	30
70	246	26
64	248	30
64	248	32
66	246	28
66	246	28
64	250	22
64	238	16
64	248	24
68	250	28
62	248	28
64	248	26
72	246	24
70	242	24
68	246	18
70	246	22
64	240	22
68	250	28
62	248	18
66	248	28
66	248	22
66	246	30
66	242	24
76	240	30
64	244	24
70	238	20
64	238	28
64	252	30
64	246	28
64	246	28
66	248	22
72	240	24
66	244	24
66	240	24
66	240	24
60	250	22
64	240	30
74	246	26
74	246	26
66	242	24
68	240	26
66	246	32
74	240	26
70	242	20
66	244	30
68	246	28
66	236	28
72	248	28
64	252	24
72	248	26
72	244	26
66	248	22
74	244	24
64	250	24
72	242	24
66	244	30
68	246	18
70	238	24
76	242	24
70	248	24
64	252	28
68	240	24
72	240	24
70	242	26
74	238	24
66	244	24
74	246	34
74	240	28
66	248	24
72	246	24
76	246	20
68	244	26
72	246	22
70	244	22
74	246	22
68	252	22
68	248	28
68	248	28
68	248	24
66	242	16
74	242	26
72	244	28
74	242	26
70	238	24
70	244	24
70	248	26
72	246	32
70	248	22
72	242	28
72	242	24
72	246	22
68	248	28
72	250	24
78	242	32
64	244	28
74	240	26
72	242	24
78	244	32
68	248	26
72	242	30
70	246	24
74	246	30
70	248	28
76	248	32
68	248	28
76	240	28
70	246	30
72	244	22
70	248	28
68	242	22
76	242	32
76	246	26
70	248	22
70	240	22
70	244	30
72	242	22
68	250	30
70	242	30
74	246	28
64	246	32
72	246	34
66	244	28
68	242	26
70	248	24
74	250	26
68	248	28
76	244	30
70	248	32
68	240	24
70	244	22
68	240	28
70	246	28
64	248	36
74	244	28
74	248	28
68	246	28
74	244	30
70	246	34
72	240	26
68	244	28
72	238	30
66	246	32
66	246	32
68	246	26
70	246	32
66	252	26
66	248	24
70	246	30
70	242	28
64	244	32
72	244	34
66	244	28
66	244	22
64	242	24
66	244	30
64	244	32
70	250	30
72	242	34
66	246	28
64	242	32
66	248	24
64	244	24
68	246	32
66	248	28
66	248	32
66	246	28
64	250	24
68	244	30
62	252	24
64	246	32
66	244	24
64	246	22
68	242	24
64	248	24
68	246	26
68	244	24
64	250	30
66	246	28
66	246	26
72	242	22
64	248	26
64	246	24
66	248	28
64	248	22
68	244	24
72	242	26
64	244	26
66	248	18
64	248	26
60	250	30
62	250	24
64	246	28
68	244	30
74	238	28
68	246	26
74	244	26
70	244	18
68	248	28
68	244	32
64	244	28
60	246	24
64	252	28
68	250	28
64	248	30
64	250	18
60	250	24
66	248	24
64	242	30
68	246	28
64	250	32
66	246	24
64	246	18
68	246	24
68	242	30
66	248	30
64	248	28
66	246	24
68	244	30
64	246	28
70	244	28
62	248	28
64	250	30
62	250	26
64	250	32
62	252	26
64	246	34
68	244	26
62	248	30
64	244	20
54	246	30
62	248	24
62	246	24
62	248	28
64	242	24
64	242	24
64	242	26
66	242	30
58	248	22
62	244	26
62	250	24
64	244	24
60	246	26
68	248	22
64	248	22
62	254	28
64	248	18
62	254	24
62	252	24
64	248	28
70	244	26
64	244	20
66	248	30
62	250	28
64	250	28
70	244	24
66	246	24
64	248	24
68	242	22
68	244	24
64	244	30
66	246	26
64	242	30
66	242	26
64	248	22
64	244	28
66	244	30
64	242	24
66	244	28
64	246	26
66	244	28
66	248	26
64	246	24
64	240	26
70	244	26
66	250	24
64	242	28
66	246	24
64	244	18
64	246	20
64	248	22
64	246	24
64	240	28
70	240	30
64	242	26
64	246	26
68	240	24
64	244	28
64	246	34
74	242	32
66	242	32
72	246	28
64	250	30
66	244	26
62	242	30
64	246	28
64	250	24
68	244	28
64	244	26
72	246	28
64	248	32
70	242	26
68	250	26
68	248	32
64	248	34
68	244	28
62	252	28
68	248	32
66	244	26
68	248	30
66	244	28
66	246	30
66	246	30
62	234	28
74	238	36
68	252	26
68	246	30
64	248	28
68	242	28
72	238	28
70	244	30
64	256	22
76	246	26
68	246	28
72	246	22
70	246	28
70	252	20
78	248	32
80	242	36
70	246	38
72	248	26
