-16	-248	-10
-22	-244	-16
-20	-244	-8
-22	-246	-22
-18	-234	-12
-18	-248	0
-20	-238	2
-18	-246	0
-22	-246	-12
-22	-246	-12
-20	-248	-8
-24	-250	-4
-16	-246	-16
-18	-250	-10
-24	-246	-6
-20	-248	2
-26	-244	0
-16	-246	-10
-20	-244	0
-16	-248	-10
-22	-246	-12
-24	-248	-10
-22	-248	-14
-16	-242	-8
-18	-250	-16
-20	-244	-10
-20	-250	-12
-18	-242	-2
-18	-248	-14
-20	-248	-14
-20	-244	-8
-20	-248	-8
-22	-250	-4
-22	-248	-10
-14	-246	-14
-24	-246	-16
-22	-242	-8
-18	-242	-12
-18	-250	-8
-16	-244	-18
-18	-250	-6
-16	-246	-8
-18	-242	-12
-20	-248	-10
-20	-248	0
-20	-246	-10
-14	-248	0
-22	-250	-10
-16	-254	-6
-12	-250	-6
-14	-244	-8
-16	-242	-8
-20	-248	-8
-20	-244	-4
-16	-246	-8
-22	-244	-16
-16	-246	-12
-22	-244	-14
-20	-248	-6
-18	-246	-14
-18	-246	-12
-24	-244	-14
-18	-250	-6
-16	-248	-6
-22	-246	-10
-22	-242	-8
-20	-242	-12
-20	-246	-16
-22	-246	-14
-16	-246	-8
-18	-244	-6
-22	-240	-10
-16	-244	0
-16	-250	-14
-14	-244	-12
-16	-248	-14
-18	-244	-12
-18	-246	-6
-20	-242	-4
-18	-244	-4
-12	-250	-14
-20	-242	-10
-22	-248	-16
-18	-240	-14
-10	-244	-10
-18	-246	0
-20	-244	-6
-16	-244	-8
-14	-250	-14
-16	-250	-12
-12	-244	-8
-14	-250	-4
-14	-242	-16
-14	-246	-14
-14	-246	-14
-20	-240	-8
-18	-248	0
-20	-248	-14
-24	-244	-8
-16	-250	-4
-16	-244	0
-18	-244	-18
-12	-246	-8
-20	-240	-8
-18	-244	-4
-18	-244	-4
-22	-238	-18
-14	-244	-10
-20	-238	-18
-14	-250	-10
-12	-246	0
-24	-246	-6
-16	-250	0
-16	-250	0
-14	-248	-18
-22	-256	-14
-20	-238	-12
-22	-236	-12
-18	-248	-12
-14	-248	-4
-26	-244	-12
-22	-242	-10
-16	-248	-14
-22	-252	-14
-20	-248	0
-2	-256	-8
-8	-242	-20
-22	-240	-14
-20	-242	-18
-10	-248	-12
-10	-248	-14
-10	-242	-12
-26	-252	-10
-16	-244	-12
-16	-234	-12
-14	-246	0
-16	-246	0
-16	-244	-14
-24	-248	-14
-26	-236	-10
-16	-242	0
-18	-246	-16
-20	-246	-8
-20	-246	-16
-18	-246	-12
-18	-246	0
-22	-242	0
-16	-242	-14
