252	22	90
252	24	98
254	20	94
256	20	96
256	20	94
250	22	90
250	22	96
256	22	88
256	20	100
256	22	98
254	18	96
256	18	92
252	24	90
252	20	92
256	18	94
256	20	96
252	22	92
254	16	102
256	28	96
256	18	92
254	18	96
254	22	92
254	22	94
250	20	96
250	20	96
256	20	100
256	20	94
256	20	98
254	20	100
256	18	96
254	20	94
254	24	98
256	20	98
256	24	96
256	20	96
254	20	100
256	20	100
254	18	96
256	22	96
252	20	100
256	18	100
256	20	94
254	20	96
256	18	94
256	22	96
256	20	90
254	22	100
256	20	96
254	16	96
254	16	96
250	22	96
248	20	98
252	24	98
252	22	98
256	18	90
250	16	98
254	20	96
256	18	96
250	18	92
256	18	90
252	20	98
254	20	98
254	18	96
248	30	98
250	28	92
254	24	98
254	20	94
256	20	92
252	20	96
254	24	92
254	18	94
252	20	94
252	24	90
256	20	94
252	22	96
254	24	94
254	22	92
254	24	90
252	24	94
256	18	92
250	28	92
254	16	94
256	24	96
252	22	96
256	20	94
256	24	92
256	22	96
254	26	88
254	24	94
254	18	88
256	18	96
256	22	90
254	22	96
252	20	94
256	22	98
252	20	94
254	24	94
250	20	94
254	22	96
250	24	100
252	26	94
256	22	98
256	20	92
252	24	94
252	22	88
252	22	90
252	24	92
248	20	94
252	16	92
256	20	96
254	24	88
254	22	98
252	22	96
250	20	96
254	20	102
254	24	98
250	16	96
252	18	92
252	22	100
254	20	96
256	18	96
254	20	92
248	28	102
256	20	96
254	22	100
256	20	98
254	24	94
256	22	92
254	20	96
256	22	94
256	24	92
256	20	94
254	24	98
254	22	96
252	18	94
254	22	96
252	20	98
256	18	94
252	20	92
252	22	94
254	18	94
252	16	94
256	20	96
254	18	90
252	26	98
254	16	92
256	18	92
256	22	96
252	22	96
256	16	92
254	20	98
256	22	96
256	22	98
256	20	92
254	18	96
252	20	94
260	16	100
256	14	92
256	18	96
250	20	94
256	18	92
250	24	102
254	20	98
256	16	98
258	20	92
256	16	96
256	18	100
258	16	92
252	18	92
256	14	92
254	20	98
256	18	98
254	24	94
254	18	98
256	16	88
254	18	94
256	18	86
256	16	92
256	24	96
254	26	92
254	18	94
250	24	98
256	20	94
256	18	94
254	20	96
254	24	88
254	20	90
256	16	98
254	18	90
254	24	96
256	20	94
256	18	96
254	16	90
254	24	92
256	18	100
252	22	94
254	20	92
258	16	90
256	22	94
254	18	92
254	20	94
254	20	92
252	20	100
254	16	94
254	16	94
256	16	90
250	22	98
252	18	90
254	22	96
256	18	92
252	24	92
248	24	90
254	20	88
252	22	96
254	20	98
252	20	96
252	22	90
256	20	96
252	24	92
252	26	96
252	26	92
256	20	96
254	22	98
252	24	92
252	26	94
256	24	98
256	22	94
246	20	96
254	26	92
252	20	92
248	22	98
256	20	96
256	18	94
252	16	94
254	20	94
254	22	94
256	18	92
256	18	90
256	18	96
256	22	88
252	20	94
256	22	96
256	18	96
256	20	98
254	22	92
254	24	96
256	16	92
256	18	98
254	20	92
256	22	92
256	22	96
256	18	92
256	22	96
254	24	92
252	16	94
256	16	92
256	24	92
256	20	96
256	20	98
254	22	92
254	20	96
256	22	90
254	20	94
254	18	90
254	20	94
250	26	96
252	22	98
256	12	96
254	24	92
254	20	90
254	22	94
256	22	94
256	18	92
254	24	92
250	24	90
252	24	92
254	22	94
252	22	94
254	22	96
256	22	92
254	22	90
256	18	92
256	18	96
258	18	90
252	24	98
252	28	90
254	24	88
256	22	90
256	20	98
254	18	90
256	18	92
254	18	92
254	24	94
258	20	92
258	24	96
258	20	96
254	18	90
256	20	94
256	14	94
256	18	96
256	22	90
256	20	88
256	20	94
256	24	96
252	22	90
256	20	90
256	24	94
254	28	96
258	22	94
254	20	90
256	18	96
256	26	92
254	24	96
256	22	96
256	20	94
256	20	92
256	20	96
256	22	92
256	24	94
256	24	94
256	24	92
256	24	92
254	24	98
256	22	94
256	18	94
256	26	96
254	24	94
256	24	90
252	22	90
256	26	92
256	22	96
256	24	98
256	18	88
254	14	96
256	16	94
256	18	96
254	18	94
254	22	92
252	20	92
254	20	96
258	20	94
256	16	92
256	18	88
258	18	94
