74	246	34
82	240	26
78	240	36
78	244	34
78	240	30
80	238	34
78	242	30
82	242	30
82	242	30
82	240	36
76	246	34
80	242	38
76	244	36
76	246	30
76	240	30
80	242	30
82	240	36
84	244	34
74	240	34
84	240	32
82	242	38
80	240	32
74	242	34
80	242	32
84	238	34
84	238	34
78	242	32
78	246	36
78	238	42
76	242	36
80	248	34
76	240	32
76	244	30
76	244	38
80	242	34
72	242	32
74	240	40
78	244	36
80	238	32
78	246	32
80	244	36
82	242	28
84	242	32
80	242	36
80	244	38
76	246	38
78	244	38
80	242	30
82	240	42
78	246	32
76	242	32
78	244	30
74	248	30
76	244	34
80	244	38
80	244	38
76	242	32
76	242	34
78	244	36
78	240	34
78	242	32
76	246	28
74	244	34
80	242	32
74	246	34
78	240	36
76	246	36
76	246	32
76	244	34
78	244	36
74	250	32
78	244	38
82	240	34
70	248	36
78	246	30
76	248	34
74	246	38
72	244	40
76	242	32
72	246	40
78	246	28
74	240	36
76	246	38
72	246	40
76	246	30
78	236	36
76	246	34
72	244	36
76	244	30
76	242	36
76	246	36
76	246	36
82	240	42
76	240	30
72	250	36
72	246	38
80	248	38
74	242	34
76	244	38
76	242	32
78	246	32
74	244	38
72	246	36
76	246	38
76	244	36
72	242	34
72	242	34
68	250	32
74	240	32
70	246	34
78	240	36
72	242	36
74	242	32
74	242	32
76	244	30
72	240	32
78	244	32
72	246	32
78	248	34
76	242	34
72	246	26
80	248	32
72	244	32
74	244	42
72	246	36
78	242	36
68	248	36
72	244	36
72	242	36
76	246	32
74	246	28
70	246	36
74	244	32
72	244	38
76	242	34
80	244	34
68	248	36
74	244	38
76	242	34
72	242	34
72	242	34
66	254	22
68	252	28
72	244	30
74	246	40
74	244	30
76	244	36
70	246	36
76	246	36
72	238	34
74	244	36
74	242	34
72	242	36
74	244	34
72	250	32
76	240	38
76	244	32
68	246	44
72	250	38
72	240	42
74	242	44
70	248	40
78	240	38
78	244	36
72	244	40
74	244	38
72	244	32
70	242	28
76	244	30
76	240	36
72	244	32
76	246	38
72	242	38
72	242	38
74	254	22
80	240	44
74	242	32
70	244	34
66	246	32
74	244	28
76	250	38
76	246	40
72	242	36
76	234	40
70	248	34
72	240	34
76	238	38
76	240	36
74	240	42
74	242	30
76	238	40
78	248	42
78	242	38
76	250	36
78	242	36
72	240	34
76	246	42
74	252	36
78	252	36
74	246	34
74	250	34
74	248	32
72	252	36
78	248	32
76	244	34
74	248	44
70	244	38
70	240	34
72	242	40
76	242	38
70	250	38
80	240	42
78	242	36
76	248	42
76	246	34
80	246	40
78	246	34
74	252	36
74	252	36
92	226	36
78	244	36
76	256	34
78	248	32
80	246	32
78	246	38
84	248	32
86	246	40
76	248	36
76	246	30
82	248	40
82	242	34
86	244	38
84	242	30
76	246	26
80	248	40
84	248	38
82	246	30
80	252	38
88	238	38
82	244	26
82	242	30
80	246	34
78	252	30
76	248	36
82	242	24
78	242	30
82	248	32
78	250	30
80	246	36
80	240	42
86	244	36
82	244	34
86	242	38
80	244	38
76	244	34
76	246	36
74	244	38
80	240	32
80	242	34
82	242	34
78	250	28
78	244	40
80	240	34
80	242	36
78	246	34
78	242	38
80	242	34
80	240	36
82	242	36
74	244	30
76	246	34
76	248	34
82	240	34
76	246	34
72	244	34
68	248	34
76	244	36
76	248	30
78	240	38
72	238	40
72	244	38
72	242	36
78	232	44
72	240	38
74	242	36
74	236	38
70	246	36
70	240	32
72	242	34
72	246	34
68	246	36
76	238	38
72	242	36
72	246	30
70	242	24
66	248	34
72	238	40
62	238	34
70	244	30
70	244	34
74	234	32
70	238	32
68	240	34
66	246	34
68	246	36
64	242	30
74	244	32
66	240	38
64	242	30
64	244	36
64	242	32
64	242	40
64	244	32
66	246	26
64	244	34
68	240	36
66	240	32
64	244	28
64	244	32
66	244	28
64	240	32
64	240	32
66	240	32
64	244	36
64	242	28
64	244	30
66	242	32
64	242	32
66	244	30
64	242	30
68	236	34
64	244	36
64	244	38
66	240	32
64	240	40
66	240	36
64	242	44
64	244	32
66	240	34
56	246	38
58	244	34
64	240	42
66	242	34
64	240	38
64	242	38
74	238	36
64	240	34
64	244	38
64	242	34
64	244	38
66	236	32
64	244	36
66	244	42
64	240	34
66	240	34
64	246	38
64	242	38
68	240	46
66	238	36
68	242	40
66	242	34
66	240	26
72	238	34
66	246	38
70	246	40
66	244	40
68	242	40
64	244	44
70	242	40
64	242	32
72	238	34
68	240	40
68	240	44
64	242	40
68	244	40
70	240	36
64	244	40
68	244	40
68	244	36
76	238	42
68	246	36
68	240	36
70	244	40
68	242	38
68	238	34
68	240	32
68	240	38
66	242	36
64	248	34
66	238	36
64	240	34
68	242	38
64	244	34
64	244	38
70	244	36
66	246	36
64	248	36
68	246	32
70	242	40
66	246	30
64	244	30
66	244	34
66	242	34
68	248	36
72	246	30
66	244	32
70	240	38
68	246	32
68	244	34
70	248	32
76	236	34
72	240	38
70	244	28
70	246	32
70	244	28
68	248	28
76	248	32
70	248	26
72	248	34
74	248	30
70	244	36
68	248	38
76	244	38
68	248	34
70	246	28
80	240	40
70	248	32
72	252	28
76	248	38
74	246	32
72	246	32
70	248	36
68	244	32
74	248	30
78	244	26
72	246	32
74	248	32
72	248	32
76	248	38
80	244	40
76	242	28
84	244	30
82	244	36
86	244	36
80	240	32
78	244	36
82	244	36
76	248	30
76	250	40
76	250	40
80	256	14
76	246	36
84	246	34
84	240	32
76	240	32
78	244	32
74	248	32
78	254	36
76	242	32
80	242	32
84	242	40
82	246	32
80	240	34
82	246	30
82	246	30
96	240	44
82	246	32
80	246	26
82	242	38
80	244	36
88	248	38
82	250	36
82	248	32
86	242	36
84	242	38
82	244	38
84	242	36
84	242	36
84	242	48
78	246	30
80	248	38
78	250	26
86	242	34
86	242	32
84	238	36
86	244	36
88	248	38
82	250	40
80	246	38
90	242	34
90	238	38
80	248	34
86	244	40
84	244	40
88	240	40
80	244	34
80	246	34
80	248	34
82	244	38
86	248	40
88	244	42
80	244	34
80	248	34
80	248	40
80	254	32
82	248	32
80	246	42
86	248	42
78	246	40
86	238	40
82	246	42
76	244	36
84	252	36
78	248	38
74	242	40
84	248	32
82	242	32
80	242	34
